    0.00 
    0.20 V
      frequency    real         imag
      284.65    -0.0002756    -0.0006699
      284.66    -0.0003671    -0.0007521
      284.67    -0.0002579    -0.0006711
      284.68    -0.0001637    -0.0007058
      284.70    -0.0000667    -0.0009998
      284.71    -0.0001682    -0.0009328
      284.72    -0.0001532    -0.0006160
      284.73    -0.0002744    -0.0007499
      284.74    -0.0003952    -0.0007082
      284.75    -0.0003241    -0.0006899
      284.76    -0.0002057    -0.0006722
      284.77    -0.0003275    -0.0008895
      284.78    -0.0001894    -0.0007412
      284.79    -0.0003688    -0.0007077
      284.81    -0.0002522    -0.0006063
      284.82    -0.0003102    -0.0008090
      284.83    -0.0002341    -0.0008074
      284.84    -0.0002343    -0.0007648
      284.85    -0.0001702    -0.0008454
      284.86    -0.0001618    -0.0006172
      284.87    -0.0002423    -0.0007661
      284.88    -0.0002929    -0.0008609
      284.89    -0.0003025    -0.0008082
      284.90    -0.0002203    -0.0007337
      284.92    -0.0005844    -0.0008869
      284.93    -0.0003529    -0.0009452
      284.94    -0.0002965    -0.0009651
      284.95    -0.0002768    -0.0005677
      284.96    -0.0003903    -0.0007516
      284.97    -0.0004263    -0.0005734
      284.98    -0.0002134    -0.0006665
      284.99    -0.0001768    -0.0009252
      285.00    -0.0002474    -0.0007619
      285.01    -0.0003435    -0.0008521
      285.03    -0.0003747    -0.0009630
      285.04    -0.0002848    -0.0007864
      285.05    -0.0003817    -0.0006870
      285.06    -0.0002852    -0.0008828
      285.07    -0.0001928    -0.0007681
      285.08    -0.0003389    -0.0009982
      285.09    -0.0001996    -0.0005854
      285.10    -0.0004046    -0.0004149
      285.11    -0.0002259    -0.0007744
      285.12    -0.0003982    -0.0006764
      285.14    -0.0002812    -0.0006503
      285.15    -0.0001621    -0.0006096
      285.16    -0.0003948    -0.0006611
      285.17    -0.0002441    -0.0007580
      285.18    -0.0003149    -0.0007321
      285.19     0.0000161    -0.0004568
      285.20    -0.0003432    -0.0007550
      285.21    -0.0001476    -0.0008174
      285.22    -0.0001450    -0.0009361
      285.23    -0.0004305    -0.0006957
      285.25    -0.0002245    -0.0007677
      285.26    -0.0003201    -0.0007491
      285.27    -0.0001908    -0.0009251
      285.28    -0.0005345    -0.0007270
      285.29    -0.0003963    -0.0007725
      285.30    -0.0003798    -0.0010017
      285.31    -0.0002975    -0.0008868
      285.32    -0.0004074    -0.0008144
      285.33    -0.0003754    -0.0007593
      285.34    -0.0003764    -0.0007637
      285.36    -0.0005299    -0.0008390
      285.37    -0.0003940    -0.0005114
      285.38    -0.0003193    -0.0009299
      285.39    -0.0005925    -0.0009594
      285.40    -0.0002760    -0.0006863
      285.41    -0.0003882    -0.0008964
      285.42    -0.0001284    -0.0004505
      285.43    -0.0003976    -0.0005604
      285.44    -0.0004821    -0.0006795
      285.45    -0.0002628    -0.0003238
      285.47    -0.0003300    -0.0007644
      285.48    -0.0003495    -0.0006191
      285.49    -0.0003944    -0.0005604
      285.50    -0.0003850    -0.0008476
      285.51    -0.0007054    -0.0006091
      285.52    -0.0003124    -0.0006104
      285.53    -0.0004273    -0.0008144
      285.54    -0.0004317    -0.0004797
      285.55    -0.0003436    -0.0007432
      285.56    -0.0002285    -0.0007097
      285.58    -0.0001717    -0.0005434
      285.59    -0.0003909    -0.0006517
      285.60    -0.0002605    -0.0006795
      285.61    -0.0004582    -0.0007229
      285.62    -0.0003578    -0.0006866
      285.63    -0.0003206    -0.0006971
      285.64    -0.0003545    -0.0007181
      285.65    -0.0003965    -0.0006698
      285.66    -0.0002895    -0.0007077
      285.67    -0.0003841    -0.0006545
      285.69    -0.0005873    -0.0005900
      285.70    -0.0001758    -0.0008001
      285.71    -0.0004386    -0.0004886
      285.72    -0.0008079    -0.0006959
      285.73    -0.0003052    -0.0007034
      285.74    -0.0003571    -0.0006693
      285.75    -0.0001182    -0.0006469
      285.76    -0.0003294    -0.0006666
      285.77    -0.0004953    -0.0008934
      285.78    -0.0004298    -0.0005785
      285.80    -0.0004726    -0.0005421
      285.81    -0.0002051    -0.0006015
      285.82    -0.0002759    -0.0005952
      285.83    -0.0003215    -0.0007515
      285.84    -0.0003160    -0.0007596
      285.85    -0.0004236    -0.0005424
      285.86    -0.0002892    -0.0008590
      285.87    -0.0003930    -0.0005928
      285.88    -0.0003358    -0.0006542
      285.89    -0.0004035    -0.0003604
      285.91    -0.0004414    -0.0005551
      285.92    -0.0004936    -0.0006395
      285.93    -0.0001300    -0.0006308
      285.94    -0.0002064    -0.0005163
      285.95    -0.0003764    -0.0004989
      285.96    -0.0005472    -0.0006612
      285.97    -0.0002728    -0.0005034
      285.98    -0.0003347    -0.0005439
      285.99    -0.0003961    -0.0005556
      286.00    -0.0003104    -0.0004821
      286.02    -0.0002108    -0.0007235
      286.03    -0.0004881    -0.0005685
      286.04    -0.0003274    -0.0006095
      286.05    -0.0001690    -0.0006681
      286.06    -0.0003094    -0.0004199
      286.07    -0.0003021    -0.0001036
      286.08    -0.0003174    -0.0006764
      286.09    -0.0002853    -0.0006271
      286.10    -0.0004234    -0.0006275
      286.11    -0.0002162    -0.0007151
      286.13    -0.0002840    -0.0004941
      286.14    -0.0001629    -0.0006468
      286.15    -0.0004916    -0.0005310
      286.16    -0.0002556    -0.0005118
      286.17    -0.0003460    -0.0006734
      286.18    -0.0002149    -0.0006365
      286.19    -0.0004570    -0.0005278
      286.20    -0.0003398    -0.0005084
      286.21    -0.0002701    -0.0005859
      286.22    -0.0003046    -0.0007577
      286.24    -0.0002726    -0.0005852
      286.25    -0.0004459    -0.0004470
      286.26    -0.0001886    -0.0005313
      286.27    -0.0005066    -0.0004844
      286.28     0.0000204    -0.0004764
      286.29    -0.0004642    -0.0004140
      286.30    -0.0002369    -0.0006183
      286.31    -0.0004873    -0.0002412
      286.32    -0.0000899    -0.0004831
      286.33    -0.0003491    -0.0005513
      286.35    -0.0003334    -0.0004421
      286.36    -0.0002334    -0.0005045
      286.37    -0.0002767    -0.0005224
      286.38    -0.0001972    -0.0004291
      286.39    -0.0002642    -0.0006179
      286.40    -0.0003839    -0.0006732
      286.41    -0.0001100    -0.0006128
      286.42    -0.0002644    -0.0004324
      286.43    -0.0003014    -0.0004762
      286.44    -0.0003153    -0.0005260
      286.46    -0.0004022    -0.0006245
      286.47    -0.0002695    -0.0005786
      286.48    -0.0002378    -0.0005223
      286.49    -0.0001766    -0.0005021
      286.50    -0.0002489    -0.0004048
      286.51    -0.0004413    -0.0004430
      286.52    -0.0001995    -0.0006600
      286.53    -0.0001376    -0.0004920
      286.54    -0.0002563    -0.0003559
      286.55    -0.0001829    -0.0005206
      286.57    -0.0001134    -0.0005241
      286.58    -0.0001230    -0.0008261
      286.59    -0.0002448    -0.0005277
      286.60    -0.0003340    -0.0006992
      286.61    -0.0002683    -0.0007445
      286.62    -0.0000824    -0.0003806
      286.63    -0.0002147    -0.0005294
      286.64    -0.0001555    -0.0002970
      286.65    -0.0001198    -0.0003488
      286.66    -0.0002742    -0.0005328
      286.68    -0.0002777    -0.0006027
      286.69    -0.0001844    -0.0004183
      286.70     0.0000069    -0.0005916
      286.71    -0.0001728    -0.0004826
      286.72    -0.0001514    -0.0004705
      286.73    -0.0001520    -0.0004650
      286.74    -0.0000582    -0.0005789
      286.75    -0.0002196    -0.0007119
      286.76    -0.0001317    -0.0005832
      286.77    -0.0001387    -0.0006795
      286.79    -0.0002969    -0.0004474
      286.80    -0.0001775    -0.0004896
      286.81    -0.0000732    -0.0005735
      286.82    -0.0000149    -0.0005699
      286.83    -0.0000827    -0.0004220
      286.84    -0.0000298    -0.0004045
      286.85    -0.0001551    -0.0005506
      286.86    -0.0002430    -0.0005286
      286.87    -0.0002845    -0.0004422
      286.88    -0.0000967    -0.0005721
      286.90    -0.0000775    -0.0004716
      286.91    -0.0001459    -0.0005557
      286.92    -0.0002240    -0.0006738
      286.93    -0.0002437    -0.0006234
      286.94    -0.0001191    -0.0007640
      286.95    -0.0000233    -0.0007137
      286.96    -0.0003749    -0.0005225
      286.97    -0.0002762    -0.0005059
      286.98     0.0000974    -0.0006116
      286.99    -0.0000666    -0.0005367
      287.01    -0.0000777    -0.0006794
      287.02     0.0000474    -0.0007547
      287.03    -0.0001566    -0.0004703
      287.04    -0.0001187    -0.0004832
      287.05    -0.0001738    -0.0005028
      287.06    -0.0000948    -0.0004992
      287.07    -0.0000553    -0.0004961
      287.08    -0.0001310    -0.0006636
      287.09    -0.0000499    -0.0004951
      287.10     0.0000526    -0.0004154
      287.12    -0.0001816    -0.0005270
      287.13    -0.0001381    -0.0005711
      287.14    -0.0001064    -0.0007632
      287.15    -0.0002133    -0.0007319
      287.16    -0.0001456    -0.0005478
      287.17     0.0000324    -0.0006447
      287.18    -0.0002200    -0.0004697
      287.19     0.0000203    -0.0004767
      287.20     0.0000839    -0.0006771
      287.21    -0.0001860    -0.0006499
      287.23    -0.0001705    -0.0007150
      287.24    -0.0002146    -0.0005004
      287.25    -0.0001989    -0.0005632
      287.26     0.0001473    -0.0005131
      287.27    -0.0001141    -0.0007138
      287.28    -0.0001746    -0.0006340
      287.29     0.0000269    -0.0006896
      287.30     0.0000016    -0.0005877
      287.31     0.0000413    -0.0005833
      287.32    -0.0000673    -0.0006158
      287.34     0.0001352    -0.0007119
      287.35    -0.0000355    -0.0007705
      287.36    -0.0001691    -0.0007092
      287.37    -0.0002388    -0.0008097
      287.38    -0.0001641    -0.0006194
      287.39    -0.0000318    -0.0007368
      287.40     0.0002683    -0.0005434
      287.41     0.0002182    -0.0009132
      287.42    -0.0000919    -0.0006795
      287.43    -0.0001088    -0.0005640
      287.45    -0.0001659    -0.0006847
      287.46    -0.0002026    -0.0005643
      287.47    -0.0000380    -0.0006791
      287.48     0.0001161    -0.0006045
      287.49    -0.0000891    -0.0003886
      287.50    -0.0000543    -0.0006947
      287.51    -0.0000008    -0.0007262
      287.52    -0.0002203    -0.0006977
      287.53    -0.0000557    -0.0007495
      287.54     0.0000383    -0.0006931
      287.56     0.0000074    -0.0008605
      287.57    -0.0000838    -0.0006838
      287.58    -0.0001397    -0.0006940
      287.59    -0.0000148    -0.0006228
      287.60    -0.0001068    -0.0008170
      287.61     0.0000386    -0.0007954
      287.62     0.0001246    -0.0005610
      287.63    -0.0000380    -0.0007208
      287.64    -0.0001306    -0.0005827
      287.65     0.0000788    -0.0007324
      287.67     0.0001695    -0.0008128
      287.68     0.0001347    -0.0008103
      287.69    -0.0000943    -0.0007351
      287.70    -0.0000039    -0.0008790
      287.71    -0.0001391    -0.0007579
      287.72    -0.0000495    -0.0008953
      287.73    -0.0001291    -0.0009398
      287.74    -0.0000741    -0.0007789
      287.75    -0.0000268    -0.0009560
      287.76    -0.0000762    -0.0007319
      287.78     0.0000899    -0.0007806
      287.79    -0.0000509    -0.0007666
      287.80    -0.0000518    -0.0007801
      287.81    -0.0001678    -0.0006503
      287.82     0.0000400    -0.0005826
      287.83    -0.0000468    -0.0006330
      287.84    -0.0000869    -0.0008657
      287.85    -0.0001734    -0.0007270
      287.86    -0.0000426    -0.0007470
      287.87     0.0001188    -0.0003277
      287.89    -0.0000094    -0.0008126
      287.90    -0.0000252    -0.0006709
      287.91    -0.0000418    -0.0004871
      287.92    -0.0000375    -0.0006723
      287.93     0.0001066    -0.0004144
      287.94    -0.0000151    -0.0005219
      287.95    -0.0000759    -0.0006662
      287.96     0.0000781    -0.0009534
      287.97     0.0000146    -0.0006610
      287.98     0.0000209    -0.0007108
      288.00     0.0000982    -0.0009294
      288.01    -0.0000706    -0.0006056
      288.02    -0.0002628    -0.0008535
      288.03    -0.0001075    -0.0006471
      288.04    -0.0001907    -0.0008259
      288.05    -0.0000200    -0.0004826
      288.06    -0.0000427    -0.0008560
      288.07    -0.0000092    -0.0006976
      288.08     0.0000430    -0.0007652
      288.09     0.0001391    -0.0006938
      288.11    -0.0001322    -0.0006149
      288.12    -0.0002442    -0.0007535
      288.13    -0.0001240    -0.0006419
      288.14    -0.0001084    -0.0008525
      288.15    -0.0002827    -0.0008587
      288.16     0.0000367    -0.0008927
      288.17    -0.0003574    -0.0008965
      288.18    -0.0000444    -0.0007036
      288.19    -0.0000953    -0.0008958
      288.20    -0.0000252    -0.0007467
      288.22     0.0001239    -0.0008310
      288.23     0.0001493    -0.0007287
      288.24     0.0001250    -0.0008717
      288.25    -0.0000184    -0.0010122
      288.26    -0.0002030    -0.0008623
      288.27     0.0000003    -0.0007389
      288.28    -0.0001358    -0.0006197
      288.29     0.0000407    -0.0008174
      288.30    -0.0001045    -0.0007863
      288.31    -0.0000894    -0.0009575
      288.33     0.0000476    -0.0008657
      288.34    -0.0000103    -0.0009416
      288.35    -0.0000690    -0.0006582
      288.36    -0.0000866    -0.0008172
      288.37     0.0000612    -0.0008415
      288.38     0.0000331    -0.0010389
      288.39     0.0000908    -0.0007929
      288.40    -0.0002136    -0.0009447
      288.41     0.0000405    -0.0006538
      288.42    -0.0000106    -0.0006326
      288.44     0.0001231    -0.0009426
      288.45    -0.0000186    -0.0008761
      288.46    -0.0001121    -0.0009979
      288.47    -0.0002452    -0.0005090
      288.48    -0.0001617    -0.0008020
      288.49     0.0000110    -0.0007097
      288.50    -0.0000161    -0.0008617
      288.51    -0.0002662    -0.0006443
      288.52    -0.0000613    -0.0007006
      288.53    -0.0002770    -0.0008267
      288.55    -0.0000063    -0.0007912
      288.56     0.0000506    -0.0009867
      288.57    -0.0000659    -0.0009221
      288.58     0.0000686    -0.0007924
      288.59    -0.0001837    -0.0007529
      288.60    -0.0002098    -0.0007923
      288.61     0.0000221    -0.0008643
      288.62    -0.0000162    -0.0008838
      288.63    -0.0000014    -0.0007152
      288.64    -0.0000380    -0.0007055
      288.66    -0.0001044    -0.0007252
      288.67    -0.0001586    -0.0009828
      288.68    -0.0000175    -0.0008657
      288.69    -0.0000560    -0.0007194
      288.70    -0.0001093    -0.0007314
      288.71     0.0000153    -0.0007981
      288.72    -0.0001354    -0.0007087
      288.73    -0.0002574    -0.0010201
      288.74    -0.0000957    -0.0009364
      288.75     0.0000224    -0.0007700
      288.77     0.0000391    -0.0007093
      288.78    -0.0000796    -0.0007748
      288.79    -0.0000038    -0.0006952
      288.80    -0.0000945    -0.0008749
      288.81     0.0000402    -0.0009948
      288.82    -0.0001019    -0.0011704
      288.83    -0.0000690    -0.0009275
      288.84    -0.0001050    -0.0007195
      288.85     0.0000107    -0.0006976
      288.86    -0.0002034    -0.0006859
      288.88    -0.0001613    -0.0010601
      288.89    -0.0001510    -0.0006913
      288.90    -0.0002481    -0.0007175
      288.91    -0.0000092    -0.0010277
      288.92    -0.0001089    -0.0008594
      288.93    -0.0001746    -0.0007806
      288.94    -0.0002742    -0.0010022
      288.95    -0.0001833    -0.0008267
      288.96     0.0000364    -0.0008121
      288.97    -0.0000947    -0.0008675
      288.99    -0.0002558    -0.0008742
      289.00    -0.0002682    -0.0008908
      289.01     0.0000359    -0.0009356
      289.02    -0.0002774    -0.0007953
      289.03     0.0000565    -0.0010625
      289.04     0.0000797    -0.0009404
      289.05    -0.0001682    -0.0009170
      289.06    -0.0000112    -0.0009713
      289.07    -0.0001355    -0.0006181
      289.08     0.0000106    -0.0008349
      289.10    -0.0000550    -0.0010221
      289.11    -0.0000804    -0.0011352
      289.12    -0.0002109    -0.0006686
      289.13    -0.0001713    -0.0007787
      289.14     0.0000951    -0.0006422
      289.15     0.0000442    -0.0008021
      289.16    -0.0000207    -0.0007953
      289.17     0.0002086    -0.0007137
      289.18    -0.0001259    -0.0007431
      289.19    -0.0000220    -0.0009492
      289.21     0.0000146    -0.0006163
      289.22    -0.0001564    -0.0007682
      289.23    -0.0000977    -0.0010640
      289.24     0.0000034    -0.0008094
      289.25    -0.0001092    -0.0008466
      289.26     0.0000907    -0.0008097
      289.27    -0.0001875    -0.0009988
      289.28    -0.0001365    -0.0010037
      289.29     0.0000114    -0.0010138
      289.30    -0.0001947    -0.0009184
      289.32    -0.0001664    -0.0008813
      289.33    -0.0000628    -0.0011416
      289.34    -0.0003159    -0.0009542
      289.35    -0.0001413    -0.0009717
      289.36    -0.0001760    -0.0009892
      289.37    -0.0001544    -0.0009546
      289.38    -0.0002553    -0.0008342
      289.39    -0.0000362    -0.0009169
      289.40    -0.0000619    -0.0010213
      289.41    -0.0000888    -0.0010384
      289.43    -0.0002680    -0.0007372
      289.44    -0.0000132    -0.0006427
      289.45    -0.0000963    -0.0008596
      289.46    -0.0001199    -0.0007629
      289.47    -0.0001413    -0.0008144
      289.48    -0.0001253    -0.0008948
      289.49     0.0000653    -0.0009587
      289.50    -0.0000364    -0.0007491
      289.51     0.0000045    -0.0008004
      289.52    -0.0001862    -0.0009517
      289.54    -0.0000462    -0.0011279
      289.55    -0.0000718    -0.0008293
      289.56    -0.0000012    -0.0008559
      289.57    -0.0002268    -0.0007872
      289.58    -0.0002503    -0.0011061
      289.59    -0.0002183    -0.0009869
      289.60     0.0000956    -0.0008783
      289.61    -0.0000958    -0.0010699
      289.62    -0.0003630    -0.0010035
      289.63    -0.0002351    -0.0007495
      289.65    -0.0000786    -0.0010412
      289.66    -0.0001081    -0.0009718
      289.67    -0.0002126    -0.0008034
      289.68    -0.0000307    -0.0008474
      289.69    -0.0001521    -0.0007263
      289.70    -0.0002406    -0.0010141
      289.71    -0.0003735    -0.0011532
      289.72    -0.0002584    -0.0009246
      289.73    -0.0002092    -0.0012803
      289.74    -0.0001639    -0.0010656
      289.76    -0.0001701    -0.0009735
      289.77    -0.0001586    -0.0009300
      289.78    -0.0001327    -0.0009795
      289.79    -0.0002834    -0.0007997
      289.80    -0.0000413    -0.0006062
      289.81    -0.0003305    -0.0009493
      289.82    -0.0000744    -0.0009864
      289.83    -0.0002304    -0.0008289
      289.84    -0.0002717    -0.0009644
      289.85    -0.0001702    -0.0007439
      289.87    -0.0003845    -0.0008680
      289.88    -0.0002695    -0.0008239
      289.89    -0.0002002    -0.0008058
      289.90    -0.0000796    -0.0008517
      289.91    -0.0001385    -0.0010380
      289.92    -0.0001892    -0.0009888
      289.93    -0.0001391    -0.0009453
      289.94    -0.0001327    -0.0008218
      289.95    -0.0004014    -0.0007867
      289.96    -0.0001653    -0.0008780
      289.98    -0.0003890    -0.0008798
      289.99    -0.0002222    -0.0009473
      290.00    -0.0002124    -0.0008260
      290.01     0.0000389    -0.0009621
      290.02    -0.0000538    -0.0008175
      290.03    -0.0000608    -0.0009163
      290.04    -0.0000428    -0.0007674
      290.05    -0.0001456    -0.0008750
      290.06    -0.0000502    -0.0007077
      290.07    -0.0002220    -0.0007939
      290.09    -0.0000391    -0.0009796
      290.10    -0.0001297    -0.0007151
      290.11    -0.0000130    -0.0008435
      290.12    -0.0001001    -0.0009941
      290.13    -0.0002163    -0.0009252
      290.14    -0.0003095    -0.0008018
      290.15    -0.0000305    -0.0009404
      290.16    -0.0002332    -0.0009413
      290.17    -0.0001298    -0.0009931
      290.18    -0.0002092    -0.0009079
      290.20    -0.0002288    -0.0009013
      290.21    -0.0000176    -0.0008210
      290.22    -0.0001055    -0.0010187
      290.23    -0.0000699    -0.0010992
      290.24    -0.0001103    -0.0009462
      290.25    -0.0000412    -0.0009121
      290.26    -0.0001526    -0.0007063
      290.27    -0.0001392    -0.0009404
      290.28    -0.0000386    -0.0009974
      290.29    -0.0002885    -0.0008368
      290.31    -0.0001826    -0.0008076
      290.32    -0.0001012    -0.0009740
      290.33    -0.0001540    -0.0006640
      290.34    -0.0001831    -0.0008353
      290.35    -0.0001518    -0.0008432
      290.36    -0.0000628    -0.0008979
      290.37    -0.0002185    -0.0008096
      290.38    -0.0001491    -0.0010349
      290.39     0.0001232    -0.0009866
      290.40    -0.0002666    -0.0009557
      290.42    -0.0004156    -0.0008814
      290.43    -0.0002400    -0.0007956
      290.44    -0.0002142    -0.0011353
      290.45    -0.0002812    -0.0006794
      290.46    -0.0001826    -0.0009318
      290.47    -0.0000865    -0.0008583
      290.48    -0.0001512    -0.0009156
      290.49    -0.0002784    -0.0009534
      290.50    -0.0002644    -0.0008676
      290.51    -0.0002371    -0.0007585
      290.53    -0.0002949    -0.0009563
      290.54    -0.0000499    -0.0006668
      290.55    -0.0002706    -0.0009375
      290.56    -0.0001528    -0.0009791
      290.57    -0.0001271    -0.0010183
      290.58    -0.0000585    -0.0011192
      290.59    -0.0000310    -0.0009067
      290.60    -0.0000618    -0.0008127
      290.61    -0.0003777    -0.0009158
      290.62    -0.0002915    -0.0009269
      290.64    -0.0003531    -0.0007769
      290.65    -0.0003461    -0.0009154
      290.66    -0.0001734    -0.0011283
      290.67    -0.0000828    -0.0010817
      290.68    -0.0002999    -0.0008018
      290.69     0.0000175    -0.0008690
      290.70    -0.0001108    -0.0008984
      290.71    -0.0000729    -0.0010652
      290.72    -0.0002037    -0.0008574
      290.73    -0.0002605    -0.0009851
      290.75    -0.0000824    -0.0007837
      290.76    -0.0002482    -0.0009821
      290.77    -0.0002806    -0.0011733
      290.78    -0.0002230    -0.0008841
      290.79    -0.0003074    -0.0009881
      290.80    -0.0001525    -0.0007210
      290.81    -0.0002316    -0.0010390
      290.82    -0.0000763    -0.0008626
      290.83    -0.0000818    -0.0007263
      290.84    -0.0001496    -0.0009807
      290.86    -0.0002623    -0.0010033
      290.87    -0.0002386    -0.0010410
      290.88    -0.0000636    -0.0011539
      290.89    -0.0003568    -0.0010253
      290.90    -0.0002504    -0.0009256
      290.91    -0.0001762    -0.0010461
      290.92     0.0000041    -0.0011370
      290.93    -0.0000452    -0.0009796
      290.94    -0.0002570    -0.0010233
      290.95    -0.0002358    -0.0009628
      290.97    -0.0001423    -0.0010355
      290.98    -0.0002231    -0.0011512
      290.99    -0.0000501    -0.0009498
      291.00    -0.0002594    -0.0010994
      291.01    -0.0001153    -0.0008566
      291.02    -0.0002715    -0.0009289
      291.03    -0.0002547    -0.0009400
      291.04    -0.0004900    -0.0008525
      291.05    -0.0000822    -0.0008236
      291.06    -0.0001699    -0.0009561
      291.08    -0.0003068    -0.0009648
      291.09    -0.0002001    -0.0008481
      291.10    -0.0002218    -0.0008437
      291.11    -0.0002728    -0.0009948
      291.12    -0.0002379    -0.0008842
      291.13    -0.0001660    -0.0008381
      291.14    -0.0004766    -0.0011246
      291.15    -0.0002480    -0.0007998
      291.16    -0.0003362    -0.0009133
      291.17    -0.0002701    -0.0009393
      291.19    -0.0001911    -0.0010026
      291.20    -0.0001794    -0.0008628
      291.21    -0.0003062    -0.0010182
      291.22    -0.0002025    -0.0010073
      291.23    -0.0001893    -0.0008728
      291.24    -0.0003382    -0.0009971
      291.25    -0.0001093    -0.0010157
      291.26    -0.0003252    -0.0007301
      291.27    -0.0002784    -0.0009689
      291.28    -0.0002605    -0.0009432
      291.30    -0.0003322    -0.0010989
      291.31    -0.0002385    -0.0009150
      291.32    -0.0003358    -0.0009449
      291.33    -0.0004214    -0.0009733
      291.34    -0.0001950    -0.0010003
      291.35    -0.0003541    -0.0010043
      291.36    -0.0002420    -0.0011251
      291.37    -0.0002452    -0.0009068
      291.38    -0.0001807    -0.0009090
      291.39    -0.0002206    -0.0008591
      291.41    -0.0004591    -0.0010535
      291.42    -0.0002671    -0.0010760
      291.43    -0.0003454    -0.0010373
      291.44    -0.0002928    -0.0010679
      291.45    -0.0002401    -0.0012075
      291.46    -0.0001940    -0.0009320
      291.47    -0.0001830    -0.0010115
      291.48    -0.0001545    -0.0010635
      291.49    -0.0002980    -0.0008182
      291.50    -0.0001680    -0.0010297
      291.52    -0.0003664    -0.0008613
      291.53    -0.0002418    -0.0011010
      291.54    -0.0002087    -0.0010541
      291.55    -0.0002162    -0.0009321
      291.56    -0.0001113    -0.0009997
      291.57    -0.0002172    -0.0010758
      291.58    -0.0002408    -0.0009562
      291.59    -0.0002510    -0.0011191
      291.60    -0.0001155    -0.0010753
      291.61    -0.0002735    -0.0009482
      291.63    -0.0004211    -0.0011638
      291.64    -0.0003263    -0.0009651
      291.65    -0.0004189    -0.0011003
      291.66    -0.0003733    -0.0007235
      291.67    -0.0001593    -0.0010494
      291.68    -0.0001860    -0.0008778
      291.69    -0.0001451    -0.0008578
      291.70    -0.0003519    -0.0010324
      291.71    -0.0002432    -0.0012427
      291.72    -0.0001660    -0.0010973
      291.74    -0.0002095    -0.0009463
      291.75    -0.0004852    -0.0009305
      291.76    -0.0003844    -0.0010536
      291.77    -0.0003505    -0.0009242
      291.78    -0.0003046    -0.0009417
      291.79    -0.0002387    -0.0011678
      291.80    -0.0003947    -0.0011131
      291.81    -0.0003042    -0.0010399
      291.82    -0.0001598    -0.0010360
      291.83    -0.0003162    -0.0008626
      291.85    -0.0005014    -0.0009989
      291.86    -0.0004557    -0.0010672
      291.87    -0.0002875    -0.0008371
      291.88    -0.0004644    -0.0009622
      291.89    -0.0004453    -0.0010604
      291.90    -0.0002985    -0.0011819
      291.91    -0.0002755    -0.0011697
      291.92    -0.0003099    -0.0011213
      291.93    -0.0002461    -0.0008717
      291.94    -0.0002585    -0.0010622
      291.96    -0.0002391    -0.0011069
      291.97    -0.0002591    -0.0008459
      291.98    -0.0003638    -0.0011371
      291.99    -0.0002687    -0.0010637
      292.00    -0.0004389    -0.0009915
      292.01    -0.0003625    -0.0009735
      292.02    -0.0002698    -0.0010134
      292.03    -0.0003977    -0.0008157
      292.04    -0.0004671    -0.0009284
      292.05    -0.0004015    -0.0009504
      292.07    -0.0003556    -0.0010177
      292.08    -0.0004423    -0.0009992
      292.09    -0.0003455    -0.0011296
      292.10    -0.0001508    -0.0009401
      292.11    -0.0004827    -0.0009800
      292.12    -0.0003813    -0.0010276
      292.13    -0.0002886    -0.0009580
      292.14    -0.0004111    -0.0009443
      292.15    -0.0002893    -0.0011019
      292.16    -0.0003223    -0.0010460
      292.18    -0.0003885    -0.0008208
      292.19    -0.0002455    -0.0009048
      292.20    -0.0003077    -0.0010230
      292.21    -0.0003111    -0.0010148
      292.22    -0.0004899    -0.0011859
      292.23    -0.0004181    -0.0009647
      292.24    -0.0002754    -0.0008972
      292.25    -0.0002256    -0.0008921
      292.26    -0.0004550    -0.0009814
      292.27    -0.0002231    -0.0010907
      292.29    -0.0004079    -0.0010150
      292.30    -0.0001728    -0.0010623
      292.31    -0.0003097    -0.0008470
      292.32    -0.0005038    -0.0008953
      292.33    -0.0002311    -0.0007533
      292.34    -0.0003514    -0.0009132
      292.35    -0.0003217    -0.0009807
      292.36    -0.0003171    -0.0009293
      292.37    -0.0004451    -0.0008877
      292.38    -0.0004227    -0.0008927
      292.40    -0.0004272    -0.0009333
      292.41    -0.0004134    -0.0008638
      292.42    -0.0004562    -0.0009775
      292.43    -0.0004982    -0.0011113
      292.44    -0.0003436    -0.0008770
      292.45    -0.0002712    -0.0009016
      292.46    -0.0004450    -0.0009336
      292.47    -0.0005456    -0.0009790
      292.48    -0.0003910    -0.0009447
      292.49    -0.0002786    -0.0008631
      292.51    -0.0003424    -0.0011687
      292.52    -0.0003972    -0.0011770
      292.53    -0.0004240    -0.0009465
      292.54    -0.0004800    -0.0010459
      292.55    -0.0003514    -0.0009124
      292.56    -0.0003280    -0.0011246
      292.57    -0.0003261    -0.0011097
      292.58    -0.0004257    -0.0009017
      292.59    -0.0003920    -0.0008651
      292.60    -0.0003889    -0.0010215
      292.62    -0.0003954    -0.0010007
      292.63    -0.0003698    -0.0008945
      292.64    -0.0005025    -0.0008371
      292.65    -0.0004061    -0.0009421
      292.66    -0.0003824    -0.0008967
      292.67    -0.0001207    -0.0010436
      292.68    -0.0003532    -0.0008835
      292.69    -0.0003095    -0.0008377
      292.70    -0.0003661    -0.0009676
      292.71    -0.0003863    -0.0009587
      292.73    -0.0002566    -0.0008098
      292.74    -0.0003509    -0.0010116
      292.75    -0.0004372    -0.0010649
      292.76    -0.0004465    -0.0008731
      292.77    -0.0004177    -0.0007985
